Word,Count
http://www.chromium.org/nativeclient/pnacl/stability-of-the-pnacl-bitcode-abi,1
GL_EXT_texture_lod_bias,1
\alt,\,1
GL_NV_shader_storage_buffer_object,1
declaring,1
client-side,1
effect.periodic.attack_length,1
(symbolic,1
SDL_GetDefaultAssertionHandler(),1
\negative,\,1
\Internet,\,1
duration,1
unlock,1
devices:,1
endian-specific,1
++-----------sample,1
(OR'd),1
SDL_blendmode_h_,1
\"\playback"\\,1
*audio_len,1
drivers:,1
disconnected,1
\RandomUint8BoundaryValue(10,\,1
\n,1
ignore:,1
GL_ONE,1
share,1
GL_NV_multisample_coverage,1
for(size_t,1
Same,1
2010-03-04,1
\areas,\,1
GL_SUN_triangle_list,1
\SDL_QueueAudio(),\,1
disallow,1
__SYMBIAN32__,1
GL_NV_vertex_program3,1
\"\03000000341a00003608000000000000,PS3\,1
SDL_quit_h_,1
Full,1
mean..,1
SDL_atomic.h,1
\"\-b"\\,1
\"\WIN32_LEAN_AND_MEAN"\\,1
!CYGWIN,1
flushing,1
Support/My,1
extensionCount);,1
::SDL_FINGERUP,1
happens,1
Any,1
__eglplatform_h,1
ci,1
breakpoint,1
GL_SGIX_shadow_ambient,1
re-inserted,1
100%,1
helpful,1
\SDL_LOG_CATEGORY_CUSTOM,\,1
did,1
512,1
\bit,\,1
(keyboard,1
min,1
texture_compression,1
GL_REND_screen_coordinates,1
customized,1
length;,1
HintMode,1
SDL_gesture_h_,1
reproducible,1
IDs,1
int32,1
SDL_RenderSetLogicalSize,1
Filter,1
(32,1
SDL_ShowMessageBox,1
EGL_KHR_get_all_proc_addresses,1
speed/quality,1
of..,1
B:,1
key.keysym.scancode,1
massive,1
dock,1
Ops,1
EGL_NV_system_time,1
\libvulkan.1.dylib,\,1
exists,1
Inverted,1
GL_ARB_framebuffer_object,1
GL_EXT_index_texture,1
\"\default"\\,1
GL_ARB_gpu_shader5,1
receiving,1
statically,1
parse,1
face,1
_USING_V110_SDK71_,1
purposes,1
EGL_EXT_buffer_age,1
LR,1
SDL_HapticRunEffect(),1
Emscripten,1
rev,1
forces,1
SDL_CONTROLLER_AXIS_LEFTY,1
guide,1
5000;,1
(2),1
counteract):,1
Byteswap,1
sends,1
\1-srcB,\,1
\SINT64_MAX,\,1
SDL_power.h,1
\Renderbuffer,\,1
circumstances,1
GL_EXT_texture_cube_map,1
pi,1
\srcB,\,1
Testing,1
possibly-undefined,1
failed),1
GL_SGIS_texture_lod,1
southwest,1
\rwops,\,1
supplied,1
DECLSPEC,1
(except,1
Bit,1
streaming,1
privileges,1
almost,1
cvt->len,1
Hit-testing,1
GUI,1
__eglext_h_,1
SDL_TLSGet(thread_local_storage);,1
\necessary,\,1
GL_IBM_cull_vertex,1
-2147483648,1
Show,1
ClearBufferMask,1
teardown,1
GL_SGIX_texture_coordinate_clamp,1
SDL_GetBasePath,1
GL_ARB_draw_buffers,1
\during,\,1
GL_AMD_shader_trinary_minmax,1
SDL_SetTextureAlphaMod(),1
OpenGL/Direct3D,1
needing,1
GL_ARB_timer_query,1
transparency,1
SDL_JoystickUpdate(),1
do:,1
stated,1
GL_ARB_viewport_array,1
]---->,1
SDL_ANDROID_EXTERNAL_STORAGE_READ,1
SDL_AudioDeviceID,1
Logs,1
GL_ARB_conservative_depth,1
SDL_MapRGB(),1
\dstrect,\,1
GL_ARB_framebuffer_sRGB,1
(src/thread/generic/\*.c),1
GL_NV_blend_equation_advanced,1
func2(),1
GL_TEXTURE_MAG_FILTER,1
WOULD,1
Matrix,1
::SDL_KEYUP,1
SDL_system_h_,1
defaults,1
GL_NV_texture_barrier,1
parses,1
GL_ARB_vertex_type_10f_11f_11f_rev,1
timeout)),1
developers,1
\gestures),\,1
\pthread,\,1
\on,\,1
drain,1
differently,1
generating,1
\delay,\,1
GL_OES_fragment_precision_high,1
Drawing/Reading,1
SDL_MessageBox,1
Very,1
GL_EXT_422_pixels,1
unnamed,1
compatible),1
revisions,1
(src/video/dummy/\*.c),1
reused,1
src_channels,1
yield,1
Peak,1
GL_VERSION_3_1,1
(=sum,1
dll,1
arrives,1
event);,1
x/y,1
casts,1
_and,1
Sean,1
SDL_FORCE_INLINE,1
extern,1
#,1
GL_AMD_debug_output,1
bounding,1
SDL_TEXTUREACCESS_TARGET,1
GL_IBM_vertex_array_lists,1
SDL_test_common.h,1
Xinput,1
Hiragana,1
Vista,1
GL_ARB_get_program_binary,1
semaphore's,1
db,1
keyboard?),1
threadID,1
\into,\,1
terminator),1
UCS-2,1
temporary,1
(decorations),1
\"\overscan"\\,1
EGL_EXT_yuv_surface,1
GL_EXT_texture_mirror_clamp,1
manipulated,1
03:12:26,1
designates,1
SDL_HAPTIC_SINE)==0),1
wide-char),1
There's,1
GL_AMD_transform_feedback4,1
\b,1
SDL_test_memory_h_,1
Allocate,1
\multiple,\,1
SDL_NORETURN,1
corresponds,1
&instance);,1
Errors,1
Nearest,1
GL_ARB_shader_group_vote,1
Thus,1
detected,1
GL_ARB_texture_compression,1
\"\inverted-portrait"\,\,1
\only,\,1
desires,1
\message,\,1
SDL_vulkan.h,1
SDL_test_assert.h,1
\"\portrait"\,\,1
GL_NV_fragment_program,1
(should,1
fixed,1
\Internally,\,1
SDL_HAPTIC_FRICTION,1
dragged,1
solve,1
\::SDL_CONTROLLERDEVICEADDED,\,1
test\common.h,1
GL_ARB_tessellation_shader,1
03,1
\testing."\\,1
_endthreadex(),1
GL_EXT_direct_state_access,1
structured,1
\_NET_WM_PING,\,1
Position,1
surfaces),1
emulated,1
scheduled,1
MD5):,1
EGL_HI_clientpixmap,1
GL_EXT_vertex_attrib_64bit,1
cancelled,1
features:,1
URL-based,1
transpose_matrix,1
GL_AMD_sample_positions,1
http://www.1024cores.net/home/lock-free-algorithms,1
offered,1
Possible,1
http://developer.android.com/guide/topics/data/data-storage.html,1
SDL_test_assert_h_,1
GL_EXT_texture_env_dot3,1
GL_EXT_texture_perturb_normal,1
GL_NV_gpu_program5,1
dangling,1
main(int,1
SDL_test_common_h_,1
\SDL_HINT_X,\,1
::SDL_CONTROLLERBUTTONDOWN,1
highest,1
\un-handled,\,1
relatively,1
SDL_filesystem_h_,1
Watcom's,1
SDL_SetWindowHitTest,1
s,1
reordered,1
\guid,name,mappings\,1
binarization,1
\active,\,1
SDL_GetWindowGammaRamp(),1
X360,1
\tile_w,\,1
BeginMode,1
EGL_KHR_stream_producer_aldatalocator,1
C99,1
CAMetalLayer,1
SDL_config_minimal.h,1
\"\PortraitUpsideDown"\\,1
continuous,1
\context,\,1
\Buffers,\,1
GL_AMD_gpu_shader_int64,1
\unpaused,\,1
printing,1
\border,\,1
SDL_PointInRect,1
\resize,\,1
forced,1
pushes,1
\ints,\,1
40,1
\RandomSint8BoundaryValue(-10,\,1
windowed,1
advised,1
planar,1
GL_APPLE_row_bytes,1
\horizontally,\,1
HAVE_ITOA,1
watching,1
\srcR,\,1
MB,1
SDL_keycode.h,1
weird,1
builtin,1
Dispmanx,1
GL_EXT_abgr,1
docs/README-android.md,1
XXX,1
SDL_GetVersion(&linked);,1
interrupt,1
shortcuts,1
Video,1
(quad),1
heard,1
GL_APPLE_texture_range,1
EGL_KHR_image_pixmap,1
SDL_CONTROLLER_AXIS_TRIGGERLEFT,1
Restore,1
SDL_AtomicUnlock(&tls_lock);,1
TextureTarget,1
examine,1
Perform,1
GL_NV_path_rendering,1
SDL_version.h,1
GL_ARB_sync,1
GL_EXT_blend_func_separate,1
2014-05-21,1
\MYAPP_CATEGORY_AWESOME2,\,1
compiler's,1
\(1,0)\,1
GL_NV_texture_env_combine4,1
Here's,1
GL_ARB_copy_buffer,1
::SDL_TextureAccess,1
SDL_MOUSEWHEEL_*,1
SDL_HapticNumAxes,1
clearing,1
SDL_keyboard_h_,1
GL_APPLE_vertex_program_evaluators,1
fingers,1
GL_HP_convolution_border_modes,1
SDL_HapticOpenFromJoystick(,1
eglFunction(arguments);,1
GL_EXT_texture3D,1
GL_EXT_bindable_uniform,1
56,1
SDL_RenderGetViewport(),1
GL_SGIX_instruments,1
GL_EXT_multisample,1
Transparency,1
shuts,1
GL_ARB_texture_rectangle,1
\"\d3dcompiler_46.dll"\\,1
reconsider,1
fail),1
close/minimize,1
GL_SGIX_sprite,1
better,1
Its,1
suspends,1
reflect,1
shrink,1
sorts,1
stick,1
\updated,\,1
library's,1
GL_NV_gpu_program4,1
GL_EXT_texture_compression_latc,1
lock);,1
GL_ARB_vertex_shader,1
APOSTROPHE,1
GL_ARB_texture_mirrored_repeat,1
SDL_VERSION(),1
\1-dstR,\,1
GL_ARB_fragment_program_shadow,1
GL_MESA_resize_buffers,1
'[RGB]mask',1
paired,1
rules:,1
SDL_HapticNumEffectsPlaying,1
EGL_ANDROID_framebuffer_target,1
search,1
instance_id's,1
\revision),\,1
server,1
\driver-specific,\,1
\points,\,1
SDL_mutex_h_,1
modal_window,1
integral,1
::SDL_LASTEVENT-1,1
GL_MESA_pack_invert,1
Bad,1
SDL_assert(y);,1
(SDL_HapticRumblePlay(,1
GL_ATI_vertex_array_object,1
SO,1
GL_NVX_conditional_render,1
GL_EXT_point_parameters,1
frees,1
(1.1),1
attempting,1
09,1
y2,1
(device,1
SDL_loadso.h,1
eglSwapBuffers,1
printable,1
Phase,1
SDL_CONTROLLER_BUTTON_DPAD_LEFT,1
solves,1
punctuation,1
asset,1
(preferences,1
multitexture,1
\threads,\,1
comparing,1
DLLs,1
mysteriously,1
\130,\,1
GL_EXT_framebuffer_object,1
EGL_EXT_output_drm,1
\"\nearest"\\,1
skipped,1
GL_EXT_geometry_shader4,1
Vivante,1
(10.7),1
SDL_error_h_,1
zone;,1
GL_GREMEDY_string_marker,1
newlib,1
sees,1
\typedef,1
onDestroy(),1
SDL_scancode_h_,1
Period,1
Case,1
compat,1
GL_APPLE_fence,1
you'll,1
pool,1
SDL_AudioCVT:,1
targeted,1
GL_AMD_shader_stencil_export,1
SDL_GetRGBA,1
::SDL_MOUSEBUTTONDOWN,1
execKey,1
EGL_EXT_stream_consumer_egloutput,1
GL_NV_draw_texture,1
\Controller,a:b1,b:b2,y:b3,x:b0,start:b9,guide:b12,back:b8,dpup:h0.1,dpleft:h0.8,dpdown:h0.4,dpright:h0.2,leftshoulder:b4,rightshoulder:b5,leftstick:b10,rightstick:b11,leftx:a0,lefty:a1,rightx:a2,righty:a3,lefttrigger:b6,righttrigger:b7"\,\,1
SDL_HapticStopAll,1
Atomically,1
marks,1
GL_APPLE_vertex_array_range,1
::SDL_HAPTIC_SINE,1
portrait,1
reupload,1
\0xFFFF,\,1
SDL_GameControllerMappingForGUID(),1
__gl_h_,1
(TODO:,1
direct-response,1
attack_level;,1
I-beam,1
GL_SGIX_flush_raster,1
lifetime,1
GL_DST_ALPHA,1
::SDL_MOUSEMOTION,1
transfers,1
user-resizable,1
listing,1
EGL_KHR_create_context_no_error,1
Cartesian,1
GL_NV_shader_thread_shuffle,1
EGL_VERSION_1_2,1
taskbar,1
SDL_HapticClose(,1
GL_EXT_texture_swizzle,1
value;,1
subsystem;,1
pct,1
#include'ing,1
\Diagonal,\,1
1999-2006,1
\reports,\,1
EGL_EXT_device_drm,1
\RW_SEEK_SET,\,1
Typical,1
11+'s,1
app),1
SDL_syssem.c,1
\"\metal"\\,1
HAVE_STRTOLL,1
\r\n,1
SDL_platform.h,1
Renderbuffer,1
APIENTRY,1
window.screen,1
GL_TEXTURE_WRAP_T,1
Aug,1
regenerate,1
SDL_MUSTLOCK(surface),1
BMPs,1
Unbind,1
1060,1
Blending,1
Christian,1
wave-shaped,1
(event.jball.*),1
owl's,1
MD5Final,1
benefit,1
EGL_EXT_client_extensions,1
Uniform,1
button;,1
presumably,1
instantiation,1
\legal,\,1
SDL_MapRGB,1
\::SDL_HAPTIC_SINE,\,1
GL_IBM_multimode_draw_arrays,1
0xFFFF:,1
Official,1
flushed,1
(src/joystick/psp/\*.c),1
polygons,1
GL_AMD_blend_minmax_factor,1
inBuf[0..inLen-1],1
GL_EXT_depth_bounds_test,1
Raise,1
fade_length;,1
GL_VERSION_1_5,1
SDL_PixelFormatEnumToMasks(),1
SDL_YUV_CONVERSION_AUTOMATIC,1
KHR/khrplatform.h,1
SDL_GetSurfaceColorMod(),1
GL_ARB_seamless_cubemap_per_texture,1
mdContext.digest[0..15],1
still-queued,1
time:,1
GL_SGIX_async,1
GL_ARB_shader_image_size,1
GL_SGIS_sharpen_texture,1
host,1
\linkage,\,1
SDLname_h_,1
SDL_JOYSTICK_AXIS_MIN,1
GL_KHR_context_flush_control,1
includes,1
inform,1
max_h,1
too,1
(event.jaxis.*),1
SDL_AudioFilter,1
SDL_config_pandora_h_,1
devoid,1
Revised:,1
::SDL_HAPTIC_SPRING:,1
safer,1
DX10,1
mesa,1
Compares,1
buffered,1
Autocenter,1
minimizing,1
\differently,\,1
|__|~')_____(',1
positions:,1
GL_ARB_point_parameters,1
GL_NV_fragment_program_option,1
SDL_HapticCustom,1
Precision-Specified,1
date,1
\caution,\,1
ints,1
GL_EXT_bgra,1
GL_NV_texture_shader2,1
\TEST_RESULT_PASSED,\,1
(possibly,1
winnt.h,1
SDL_CONTROLLER_AXIS_TRIGGERRIGHT,1
\"\d3dcompiler_43.dll"\\,1
item->always_ignore,1
GL_EXT_gpu_shader4,1
lower-bound,1
externally,1
deny,1
revision),1
\"\Func2Stress"\\,1
True,1
jobject,1
AMD_performance_monitor,1
fade),1
surface;,1
SDL_CONTROLLER_BUTTON_DPAD_UP,1
\writable,\,1
src_format,1
(returns,1
GL_NV_conditional_render,1
*state,1
SDL_UnionRect,1
info;,1
EGL_KHR_stream_fifo,1
SDL_config.h,1
SDL_assert.c,1
fiddling,1
You'll,1
GL_NV_shader_thread_group,1
Quickdraw.h,1
SDL_keycode_h_,1
exit,1
PFNEGLFUNCTIONPROC),1
SDL_SCANCODE_AC_BACK,1
SDL_HAPTIC_CARTESIAN,1
launch,1
but..,1
EGL_NV_depth_nonlinear,1
\switch,\,1
\"\letterbox"\\,1
EnumAdapters,1
GL_ARB_program_interface_query,1
http://randomascii.wordpress.com/2013/07/08/windows-timer-resolution-megawatts-wasted/,1
Renderer,1
(3),1
gl.h,1
GL_ARB_depth_texture,1
BR),1
Raster,1
SDL_bits_h_,1
.dylib,1
redetect,1
ncolors,1
\particular,\,1
GL_ARB_texture_mirror_clamp_to_edge,1
tooltip,1
__func__,1
set.),1
\east,\,1
(2.1,1
{},1
\"\\,1
GL_SGIX_vertex_preclip,1
Public,1
implicit,1
GL_NV_geometry_shader4,1
\"\yes"\\,1
\unconditionally,\,1
Equivalent,1
???,1
GL_SUN_vertex,1
parent_window,1
Unix-like,1
GL_PGI_misc_hints,1
(null,1
SDL_KEYDOWN,1
\setting,\,1
SDL_AtomicLock(&tls_lock);,1
SDL_SetRenderDrawBlendMode(),1
modulate,1
SDL_timer.h,1
Keymap,1
GL_APPLE_transform_hint,1
site:,1
(src/timer/dummy/\*.c),1
\min(dst,\,1
Core,1
Guy's,1
::SDL_CONTROLLERAXISMOTION,1
EGL_NV_stream_sync,1
GL_NV_shader_atomic_counters,1
BlendingFactorSrc,1
GL_SGIX_blend_alpha_minmax,1
SDL_Vulkan_LoadLibrary),1
SDL_HAPTIC_SPHERICAL;,1
\"\no"\);\,1
dst_format,1
wastes,1
protects,1
glViewport),1
pack,1
\int32_t,\,1
Fields,1
checksum,1
resample,1
DataType,1
Tries,1
rendered,1
EGL_KHR_swap_buffers_with_damage,1
So..,1
SDL_HapticSetAutocenter(),1
\(0,0)"\\,1
9000:,1
SDL_HAPTIC_POLAR,1
buttonstate,1
enclosing,1
GL_AMD_sparse_texture,1
EGL_ANGLE_query_surface_pointer,1
Transparent,1
GL_EXT_copy_texture,1
RWops,1
hex,1
GL_EXT_convolution,1
27000,1
Redefine,1
Pumps,1
intended,1
EGL_KHR_create_context,1
%u,1
resampler,1
\unix,\,1
SDL_endian_h_,1
\created,\,1
GL_ARB_texture_float,1
segment,1
2013,1
(terminate,1
overwritten,1
SDL_AddEventWatch(),1
tell,1
Xcode,1
SDL_assert*,1
\SDL_HINT_WINRT_PRIVACY_POLICY_URL,\,1
\charm,\,1
HAVE_SIGACTION,1
GL_INTEL_map_texture,1
SDL_GetPrefPath,1
names)),1
(checksum),1
devices-1),1
Annotations,1
User-requested,1
GL_ARB_transform_feedback2,1
Specific,1
retrying,1
\srcG,\,1
GL_EXT_paletted_texture,1
SDL_main,1
2.0.6,1
simplify,1
\"\landscape"\,\,1
terminates,1
GL_NV_bindless_texture,1
SDL_haptic.h,1
len*len_mult,1
07,1
encodes,1
Creators,1
formula:,1
GL_RGB10_A2_EXT,1
GL_SGIX_shadow,1
redo,1
GL_NV_multisample_filter_hint,1
alternate,1
crash,1
GL_SGIS_generate_mipmap,1
EGL_NV_post_convert_rounding,1
Hand,1
write-only,1
MESA_EGL_NO_X11_HEADERS,1
thread-safety,1
re-locked,1
GL_POLYGON_OFFSET_FILL,1
GL_VERSION_1_3,1
pick,1
\part,\,1
SDL_LowerBlitScaled(),1
linearly,1
simply,1
GL_ATI_texture_float,1
iOS),1
sizeof(SDL_HapticEffect),1
2.0.0,1
\Name\\"\\,1
Compare,1
GL_APPLE_float_pixels,1
\yet,\,1
SDL_GetSurfaceAlphaMod(),1
emscripten,1
NTDDI,1
read/write,1
non,1
desired->userdata,1
\shown,\,1
\SDL_MUTEX_TIMEDOUT,\,1
Hat,1
deciding,1
GL_AMD_gcn_shader,1
EGL_KHR_gl_colorspace,1
firing,1
SDL_PauseAudioDevice(),1
20150623,1
algorithm,1
::SDL_AUDIODEVICEREMOVED,1
Mobile,1
multiples,1
argv,1
error),1
disk,1
EGL_ARM_pixmap_multisample_discard,1
applicationDidBecomeActive(),1
(quad,1
\"\primary"\\,1
\directory,\,1
people,1
GL_NV_present_video,1
GL_ATI_pixel_format_float,1
GL_ARB_draw_elements_base_vertex,1
multi-core,1
borders,1
GL_NV_vertex_program,1
effect.periodic.length,1
complains,1
application-specified,1
dialogs,1
__STDC__,1
Spring,1
map,1
ctrl+click,1
GL_IBM_texture_mirrored_repeat,1
(supported,1
we've,1
Multiple,1
Windows:,1
personal,1
vvv,1
\1-dstB,\,1
\icon,\,1
(extensions,1
WARN,1
Compatibility,1
\"\P"\\,1
SDL_Init(SDL_INIT_GAMECONTROLLER),1
\union,\,1
3DNow,1
GL_ARB_robust_buffer_access_behavior,1
GL_ARB_draw_buffers_blend,1
arrive,1
Implements,1
\'Handled',\,1
malloc()'d,1
GL_ARB_draw_indirect,1
GL_SGIS_fog_function,1
vice,1
GL_NV_explicit_multisample,1
GL_ARB_fragment_program,1
are:,1
EGL_KHR_gl_texture_2D_image,1
vs,1
\SINT8_MAX,\,1
2147483647,1
chain,1
max(),1
EGL_NV_sync,1
05,1
reposition,1
(raspberrypi),1
GL_ANGLE_instanced_arrays,1
GL_SUN_slice_accum,1
Asian,1
*Type,1
Removed,1
\file),\,1
\vkCreateInstance(&instanceCreateInfo,\,1
\SDL_GetWindowWMInfo(window,\,1
GL_EXT_pixel_buffer_object,1
\globally,\,1
18446744073709551615,1
spawned/unspawned,1
EGLAPIENTRY,1
performance,1
pump,1
SDL_video_h_,1
\resizing,\,1
SDL_CreateTextureFromSurface(),1
%,1
\instance_id,\,1
GL_NV_tessellation_program5,1
5000);,1
axes)),1
4-bit,1
\ANGLE,\,1
degrees):,1
GL_BACK,1
SDL_GL_CreateContext(),1
EGL_EXT_device_base,1
SDL_RectEmpty,1
true;,1
\spec,\,1
activity,1
SDL_AtomicDecRef(),1
EGL_KHR_cl_event2,1
\non-NULL,\,1
ErrorCode,1
\RGB,\,1
SDL_HapticUpdateEffect,1
SDL_SetWindowOpacity(),1
generator:,1
EGL_KHR_platform_gbm,1
<----[,1
2005,1
http://www.usb.org/developers/hidpage/Hut1_12v2.pdf,1
munge,1
GL_GLEXT_LEGACY,1
Previous,1
GL_AMD_name_gen_delete,1
MingW,1
4.2,1
486+,1
14:32:47,1
ask,1
GL_ARB_depth_buffer_float,1
\are,\,1
GL_NV_fragment_program2,1
GL_ARB_transform_feedback3,1
Read-Only,1
Atomic,1
\"\log\,1
!SDL_BYTEORDER,1
egl.h,1
effect.periodic.direction.type,1
Sample,1
mcr,1
(dstRGB,1
talk,1
(EXPAPIENTRYP,1
particle,1
GL_EXT_texture_snorm,1
\vulkan.h,\,1
__arm__,1
SDL_RenderCopyEx,1
covered,1
GL_ANGLE_translated_shader_source,1
LRLRLR,1
::SDL_HAPTIC_PAUSE,1
GL_ARB_window_pos,1
EGL_NOK_swap_region2,1
GL_KHR_texture_compression_astc_ldr,1
services,1
(window,1
SDL_log_h_,1
aliases,1
::SDL_WINDOW_BORDERLESS,1
MAC_OS_X_VERSION_MIN_REQUIRED..,1
Qualcomm,1
(event.drop.*),1
gl_mangle.h,1
SDL_Keysym::scancode,1
GL_ATI_separate_stencil,1
0x0405,1
SDL.h,1
MS-ADPCM,1
StencilOp,1
everywhere,1
DEPRECATED,1
items,1
Sawtoothdown,1
LSB,1
SDL_HapticNumEffects(),1
SDL_test.h,1
\Xquartz,\,1
\nine!),\,1
RGB->RGBA:,1
crossbones,1
GL_EXT_sRGB_write_control,1
operating,1
SDL_test_font_h_,1
denoting,1
\::SDL_MessageBoxColorScheme,\,1
GL_ONE_MINUS_DST_ALPHA,1
Native*Type,1
(total,1
(ignored,1
SDL_RenderGetLogicalSize(),1
EGL_VERSION_1_4,1
Friction,1
GL_EXT_texture_shared_exponent,1
GL_APPLE_object_purgeable,1
RC,1
Support,1
\handler,\,1
catch,1
gamepads,1
\::SDL_HAPTIC_POLAR,\,1
rotations,1
mdContext->digest[0...15],1
(useful,1
\SDL_Vulkan_GetDrawableSize(),\,1
Queued,1
\RandomSint16BoundaryValue(-100,\,1
YV12,1
GL_VERSION_2_0,1
transitions,1
\dialog,\,1
\size,\,1
arriving,1
compose,1
instructions,1
entering,1
scissor,1
letters,1
expects,1
\vulkan.framework/vulkan,\,1
<code>,1
debug,1
datasize,1
--video,1
SDL_assert(somevalue,1
MoltenVK,1
SDL_SetClipboardText(),1
12/27/90,1
LOG_ERROR(X),1
SDL_VideoQuit(),1
displacement,1
(system,1
monitor,1
GL_SGIX_pixel_texture,1
nJoysticks;,1
channels:,1
surround,1
SDL_surface_h_,1
-128,1
Beyond,1
minimize,1
SDL_CONTROLLER_AXIS_RIGHTX,1
stupid,1
Fullscreen,1
JPEG,1
freedst,1
occupied,1
GL_VERSION_3_2,1
\1-srcR,\,1
compiles,1
autodetect,1
1;,1
favor,1
GL_EXT_polygon_offset,1
integrate,1
Can't,1
C-style,1
discussion,1
nearest,1
\data1,\,1
++-----------------------sample,1
max],1
INPUT_GRABBED),1
GL_SGIX_list_priority,1
GL_ATI_texture_mirror_once,1
SDL_QuitSubSystem(),1
SDL_DISABLE_ANALYZE_MACROS,1
GL_VERSION_3_3,1
window-manager,1
Is,1
DX11,1
shape's,1
\argc,\,1
Defining,1
let,1
SDL_timer_h_,1
\exist,\,1
::SDL_DROPCOMPLETE,1
src_rate,1
GL_WIN_specular_fog,1
SDL_HAPTIC_CUSTOM,1
++---sample,1
GL_ATI_text_fragment_shader,1
stdint.h,1
supporting,1
Linear,1
popup,1
\max(dst,\,1
crashes,1
GL_NV_point_sprite,1
GL_ARB_shader_bit_encoding,1
SDL_messagebox_h_,1
\"\software"\\,1
SDL_iconv_*,1
GL_ATI_fragment_shader,1
introduces,1
GL_ARB_fragment_shader,1
GL_NV_vertex_program1_1,1
GL_ARB_shader_storage_buffer_object,1
(By,1
combining,1
(1203),1
SDL_ConvertAudio(),1
\RandomSint32BoundaryValue(-100,\,1
process's,1
data[y*n_cols+x],1
Hacks,1
throws,1
mainFunction,1
BlendSubtract,1
enter/escape/arrow,1
compatibility;,1
*item,1
termination,1
http://preshing.com/,1
applicationWillTerminate(),1
\programming,\,1
SDL_IntersectRect,1
Android:,1
08,1
\zone,\,1
(creating,1
Under,1
shows,1
SDL_GetQueuedAudioSize(),1
WGL,1
PNACL,1
firstcolor,1
EGL_KHR_platform_wayland,1
SDL_HapticDestroyEffect(,1
SDL_RenderGetMetalLayer(),1
\VkCreateInstance,\,1
::SDL_KEYDOWN,1
SDL_pixels_h_,1
SDL_pixels.h,1
(7.1,1
(stderr),1
EGL_NOK_swap_region,1
TWO,1
http://graphics.stanford.edu/~seander/bithacks.html#IntegerLog,1
Closes,1
ASTERISK,1
(180,1
GL_ARB_fragment_coord_conventions,1
SDL_GetSurfaceBlendMode(),1
Subsystem,1
thread-specific,1
GL_ATI_texture_env_combine3,1
\axes,\,1
SDL_INIT_AUDIO),1
Structure,1
GL_ARB_texture_env_crossbar,1
GL_EXT_shader_image_load_store,1
flags):,1
querying;,1
pointers),1
GL_NV_occlusion_query,1
SDL_SetWindowShape,1
y&z,1
key-press,1
GL_ARB_copy_image,1
patch,1
button/axis,1
SDL_SetRenderTarget(),1
effect.type,1
Seconds,1
(SDL_HapticRumbleInit(,1
\::SDL_HAPTIC_TRIANGLE,\,1
shutdown),1
EGL_KHR_stream_producer_eglsurface,1
2009,1
texh,1
GL_ARB_texture_env_dot3,1
::SDL_QuitEvent,1
\::SDL_HAPTIC_SPRING,\,1
'sofile',1
advanced,1
\pointers,\,1
(invalid,1
SDLK_*,1
listened-for,1
GL_NV_parameter_buffer_object,1
component),1
\interrupts,\,1
SDL_config_psp_h_,1
\[in,out]\,1
SDL_ANDROID_EXTERNAL_STORAGE_WRITE,1
undo,1
instanceCreateInfo.enabledExtensionCount,1
method,1
00,1
*_SwapWindow,1
EGL_KHR_stream_consumer_gltexture,1
\resolution,\,1
WIN32,1
EGL_NV_3dvision_surface,1
standard:,1
\triggers,\,1
synchronize,1
\WinRT,\,1
SDL_GL_GetSwapInterval(),1
AVAudioSessionCategoryPlayback,1
exited,1
COMMERCIAL,1
spring,1
GL_SGI_color_matrix,1
(item),1
\"\32-bit\,1
Arrow,1
backend,1
\implementor,\,1
lifting,1
\changed,\,1
desired->samples,1
\ref-counted,\,1
four,1
bind,1
SDL_LogSetAllPriority(SDL_LOG_PRIORITY_WARN);,1
windows--both,1
mutexes,1
\or,\,1
\menu,\,1
AVX,1
\SDL_GetMouseState(),\,1
sharing,1
SDL_GetRenderTarget(),1
2010),1
\palette,\,1
\two,\,1
count;,1
State,1
grabbing,1
::SDL_CONTROLLERBUTTONUP,1
Metal/MoltenVK/Vulkan,1
vulnerable,1
protected,1
GL_INGR_interlace_read,1
additionalExtensions[i];,1
GL_EXT_gpu_program_parameters,1
\GG,\,1
combine,1
\(truncate,\,1
area;,1
...only,1
fashion,1
(during,1
GL_ARB_bindless_texture,1
0.0f,1
SDL_CONTROLLER_BUTTON_Y,1
SDL_events.h,1
[------------------][-----------------------],1
\FF,\,1
race,1
\expect,\,1
remotes,1
evolution,1
mach-o,1
terminate,1
\button,\,1
GL_ARB_texture_view,1
\decrementing,\,1
skip,1
texture_env_combine,1
*do*,1
Native,1
\RandomSint32BoundaryValue(-10,\,1
SDL_SetTextureBlendMode(),1
opens,1
east,1
notified,1
IS,1
nested,1
\"\home"\\,1
Company\\My,1
(event.button.*),1
%d.%d.%d,1
(6.1,1
\::SDL_GETEVENT,\,1
SDL_test_md5_h_,1
EGL_ANGLE_surface_d3d_texture_2d_share_handle,1
GL_ARB_vertex_buffer_object,1
SDL_LOG_PRIORITY_CRITICAL,1
SDL_SetWindowIcon(),1
bX,1
GL_COLOR_ATTACHMENT{0-15}_NV,1
SDL_CONTROLLER_BUTTON_DPAD_DOWN,1
GL_ARB_debug_output,1
GL_NV_bindless_multi_draw_indirect,1
SDL_IsScreenKeyboardShown(),1
freerw,1
differentiate,1
\drivers,\,1
SDL_Error(),1
GL_SGIX_texture_add_env,1
GL_FRONT,1
chunks,1
Allows,1
